airline,source,destination,duration,total_stops,additional_info,price,dep_time_hour,dep_time_min,dtoj_day,dtoj_month,dtoj_year
Multiple Carriers,delhi,cochin,780,1,no info,7408,8,0,12,6,2019
Multiple Carriers,delhi,cochin,660,1,no info,13587,10,0,27,6,2019
Air India,kolkata,banglore,905,1,no info,8891,16,50,15,5,2019
Indigo,delhi,cochin,895,1,no info,5883,10,35,6,6,2019
Jet Airways,delhi,cochin,1415,1,in-flight meal not included,10262,13,0,27,6,2019
Jet Airways,kolkata,banglore,1415,1,in-flight meal not included,10844,21,10,9,6,2019
Jet Airways,kolkata,banglore,800,1,no info,14781,6,30,9,5,2019
Indigo,chennai,kolkata,145,0,no info,6297,14,40,15,3,2019
Air Asia,kolkata,banglore,150,0,no info,4409,22,50,12,5,2019
Air India,delhi,cochin,500,2,no info,12383,10,55,9,6,2019
Spicejet,mumbai,hyderabad,90,0,no info,2017,13,15,3,5,2019
Air India,mumbai,hyderabad,850,1,no info,12308,19,0,6,3,2019
Spicejet,chennai,kolkata,140,0,no info,3384,17,45,18,3,2019
Jet Airways,banglore,new delhi,435,1,in-flight meal not included,9134,8,55,15,3,2019
Indigo,delhi,cochin,325,1,no info,7464,2,0,18,5,2019
Multiple Carriers,delhi,cochin,540,1,in-flight meal not included,6093,7,10,27,4,2019
Multiple Carriers,delhi,cochin,890,1,no info,15237,4,0,3,3,2019
Jet Airways,mumbai,hyderabad,85,0,in-flight meal not included,4995,7,5,1,5,2019
Air India,delhi,cochin,180,0,no info,6934,14,10,24,5,2019
Jet Airways,kolkata,banglore,775,1,no info,13784,21,10,1,4,2019
Air Asia,kolkata,banglore,155,0,no info,4409,10,20,15,6,2019
Multiple Carriers,delhi,cochin,375,1,no info,15898,13,0,27,5,2019
Air India,delhi,cochin,1560,2,no info,11989,17,15,21,5,2019
Spicejet,mumbai,hyderabad,90,0,no info,2017,13,15,3,6,2019
Multiple Carriers,delhi,cochin,845,1,no info,11098,4,55,1,6,2019
Indigo,delhi,cochin,480,1,no info,6794,17,30,21,5,2019
Jet Airways,kolkata,banglore,730,1,in-flight meal not included,10844,21,10,1,5,2019
Multiple Carriers,delhi,cochin,630,2,no info,34608,15,5,9,3,2019
Air India,delhi,cochin,180,0,no info,6094,14,10,15,5,2019
Indigo,kolkata,banglore,315,1,no info,4565,15,15,9,5,2019
Air India,delhi,cochin,2280,3,no info,10493,5,15,27,5,2019
Air India,banglore,new delhi,1670,2,no info,12305,6,45,18,3,2019
Air India,banglore,delhi,165,0,no info,6961,10,0,15,5,2019
Multiple Carriers,delhi,cochin,395,1,no info,9794,6,0,15,5,2019
Multiple Carriers,delhi,cochin,480,1,no info,13377,17,30,27,5,2019
Jet Airways,delhi,cochin,1005,1,in-flight meal not included,12898,2,15,27,5,2019
Multiple Carriers,delhi,cochin,470,1,no info,7155,11,25,27,6,2019
Multiple Carriers,delhi,cochin,630,1,no info,13377,15,0,24,6,2019
Vistara,banglore,delhi,170,0,no info,4668,11,30,3,5,2019
Indigo,banglore,new delhi,290,1,no info,8110,7,30,1,3,2019
Jet Airways,banglore,delhi,180,0,in-flight meal not included,4544,8,20,6,4,2019
Air India,delhi,cochin,1595,2,no info,9653,16,40,27,6,2019
Jet Airways,kolkata,banglore,590,1,no info,14781,8,25,1,5,2019
Vistara,banglore,delhi,170,0,no info,5969,11,30,6,4,2019
Spicejet,mumbai,hyderabad,90,0,no info,2017,13,15,3,4,2019
Jet Airways,kolkata,banglore,395,1,no info,14151,17,0,6,6,2019
Jet Airways,kolkata,banglore,730,1,no info,13731,16,30,9,6,2019
Jet Airways,delhi,cochin,590,1,in-flight meal not included,15400,9,0,3,3,2019
Jet Airways,kolkata,banglore,1520,1,in-flight meal not included,8066,9,35,9,5,2019
Jet Airways,delhi,cochin,2230,2,no info,21314,5,40,3,3,2019
Air India,banglore,new delhi,700,1,no info,14069,11,5,1,3,2019
Jet Airways,mumbai,hyderabad,90,0,in-flight meal not included,2470,15,50,15,3,2019
Indigo,kolkata,banglore,155,0,no info,4804,20,20,24,4,2019
Air India,banglore,new delhi,425,1,no info,9029,5,50,15,3,2019
Indigo,kolkata,banglore,155,0,no info,4804,4,40,12,5,2019
Indigo,mumbai,hyderabad,85,0,no info,2754,19,5,24,3,2019
Jet Airways,kolkata,banglore,665,1,no info,13364,21,10,1,4,2019
Indigo,kolkata,banglore,280,1,no info,6933,17,35,24,3,2019
Multiple Carriers,delhi,cochin,455,1,no info,11200,11,25,9,6,2019
Jet Airways,mumbai,hyderabad,85,0,in-flight meal not included,3210,2,55,15,5,2019
Jet Airways,mumbai,hyderabad,90,0,no info,8040,10,20,18,6,2019
Indigo,delhi,cochin,515,1,no info,6442,7,35,27,6,2019
Indigo,delhi,cochin,195,0,no info,4729,14,20,1,4,2019
Indigo,delhi,cochin,625,1,no info,6442,11,55,6,3,2019
Spicejet,kolkata,banglore,140,0,no check-in baggage included,3841,22,20,12,6,2019
Multiple Carriers,delhi,cochin,660,1,no info,13587,10,0,1,6,2019
Jet Airways,kolkata,banglore,1080,1,no info,11467,20,25,15,5,2019
Indigo,chennai,kolkata,135,0,no info,7295,13,20,3,3,2019
Spicejet,chennai,kolkata,135,0,no info,3597,9,45,1,5,2019
Multiple Carriers,delhi,cochin,755,1,no info,7787,6,40,9,5,2019
Indigo,delhi,cochin,860,1,no info,14871,6,40,6,3,2019
Indigo,chennai,kolkata,165,0,no info,3540,15,40,15,6,2019
Indigo,delhi,cochin,940,1,no info,6442,6,50,1,6,2019
Air Asia,banglore,delhi,165,0,no info,3383,11,10,24,6,2019
Air Asia,kolkata,banglore,150,0,no info,4409,22,50,18,4,2019
Indigo,chennai,kolkata,140,0,no info,3850,7,55,9,5,2019
Multiple Carriers,delhi,cochin,555,1,no info,8018,13,15,24,6,2019
Jet Airways,kolkata,banglore,1120,1,no info,11467,20,25,1,4,2019
Vistara,banglore,delhi,170,0,no info,4668,11,30,6,6,2019
Jet Airways,delhi,cochin,1525,2,no info,13922,17,35,24,6,2019
Air India,mumbai,hyderabad,80,0,no info,3625,6,20,6,5,2019
Air Asia,kolkata,banglore,150,0,no info,5989,19,55,18,5,2019
Indigo,banglore,delhi,170,0,no info,4423,4,0,21,4,2019
Jet Airways,delhi,cochin,195,0,no info,9564,9,50,18,6,2019
Jet Airways,kolkata,banglore,1545,1,in-flight meal not included,8529,16,30,12,6,2019
Air India,kolkata,banglore,155,0,no info,4145,20,45,6,6,2019
Indigo,kolkata,banglore,155,0,no info,4804,17,15,3,5,2019
Indigo,delhi,cochin,490,1,no info,6938,14,20,1,6,2019
Jet Airways,banglore,new delhi,1420,1,no info,14815,8,0,6,3,2019
Multiple Carriers,delhi,cochin,705,1,no info,15077,7,30,6,3,2019
Jet Airways,delhi,cochin,560,2,no info,13014,9,40,15,6,2019
Air India,kolkata,banglore,875,2,no info,11201,5,50,9,6,2019
Jet Airways,kolkata,banglore,1295,1,no info,12692,20,25,6,6,2019
Multiple Carriers,delhi,cochin,385,1,no info,9646,9,45,1,6,2019
Jet Airways,delhi,cochin,335,1,no info,16079,22,50,24,5,2019
Air India,kolkata,banglore,1555,2,no info,6117,9,10,15,5,2019
Multiple Carriers,delhi,cochin,615,1,no info,6795,15,15,9,6,2019
Air India,mumbai,hyderabad,80,0,no info,3100,21,5,1,6,2019
Jet Airways,delhi,cochin,620,1,no info,15851,2,15,9,5,2019
Vistara,chennai,kolkata,135,0,no info,3687,7,5,6,6,2019
Indigo,banglore,delhi,180,0,no info,4990,16,55,12,4,2019
Jet Airways,delhi,cochin,1425,1,no info,15554,19,15,9,5,2019
Multiple Carriers,delhi,cochin,795,1,no info,9526,6,0,15,6,2019
Indigo,delhi,cochin,195,0,no info,6015,5,35,18,5,2019
Air India,kolkata,banglore,590,2,no info,10676,12,0,1,5,2019
Jet Airways,delhi,cochin,1100,1,in-flight meal not included,12898,18,15,27,5,2019
Jet Airways,delhi,cochin,1760,2,no info,15129,23,5,27,5,2019
Multiple Carriers,delhi,cochin,465,1,no info,13378,11,30,21,3,2019
Spicejet,kolkata,banglore,145,0,no info,4174,9,0,1,6,2019
Multiple Carriers,delhi,cochin,455,1,no info,9103,11,25,21,5,2019
Indigo,chennai,kolkata,140,0,no info,3850,7,55,9,6,2019
Vistara,delhi,cochin,190,0,no info,6216,14,40,9,6,2019
Vistara,kolkata,banglore,385,1,no info,8610,17,0,1,4,2019
Jet Airways,kolkata,banglore,1005,1,in-flight meal not included,10539,17,0,6,6,2019
Indigo,delhi,cochin,625,1,no info,6674,11,55,9,3,2019
Multiple Carriers,delhi,cochin,780,1,no info,7618,8,0,24,6,2019
Indigo,banglore,delhi,175,0,no info,3943,0,30,21,4,2019
Vistara,banglore,new delhi,155,0,no info,11913,16,0,24,3,2019
Indigo,banglore,new delhi,170,0,no info,6860,18,55,9,3,2019
Jet Airways,delhi,cochin,810,2,no info,13292,5,30,12,6,2019
Multiple Carriers,delhi,cochin,795,1,no info,17057,2,15,6,3,2019
Air India,delhi,cochin,2170,2,no info,11552,7,5,3,3,2019
Indigo,chennai,kolkata,145,0,no info,6297,11,35,12,3,2019
Indigo,chennai,kolkata,145,0,no info,4332,11,35,24,3,2019
Air India,delhi,cochin,170,0,no info,5674,5,10,21,3,2019
Multiple Carriers,delhi,cochin,730,1,in-flight meal not included,10711,7,5,21,5,2019
Jet Airways,kolkata,banglore,505,1,no info,11467,9,35,1,4,2019
Air India,kolkata,banglore,1335,2,no info,12434,16,50,6,5,2019
Air India,delhi,cochin,185,0,no info,5201,18,5,24,6,2019
Vistara,banglore,delhi,155,0,no info,4878,17,0,18,5,2019
Jet Airways,delhi,cochin,1375,2,no info,13014,5,30,6,6,2019
Spicejet,chennai,kolkata,135,0,no info,3597,8,20,6,6,2019
Air India,banglore,new delhi,1580,2,no info,12599,8,50,3,3,2019
Jet Airways,kolkata,banglore,1660,1,in-flight meal not included,10844,18,55,24,5,2019
Jet Airways,delhi,cochin,1005,1,in-flight meal not included,12898,2,15,21,5,2019
Indigo,banglore,delhi,170,0,no info,3943,13,0,21,6,2019
Multiple Carriers,delhi,cochin,750,1,no info,7198,13,0,12,6,2019
Spicejet,kolkata,banglore,315,1,no info,4963,15,5,18,5,2019
Indigo,banglore,new delhi,170,0,no info,12649,16,55,1,3,2019
Multiple Carriers,delhi,cochin,450,1,no info,17267,8,0,6,3,2019
Jet Airways,delhi,cochin,715,1,in-flight meal not included,12373,7,5,9,5,2019
Jet Airways,banglore,new delhi,785,1,in-flight meal not included,13502,11,40,3,3,2019
Multiple Carriers,delhi,cochin,440,1,no info,11622,11,30,21,3,2019
Spicejet,kolkata,banglore,140,0,no info,5515,22,20,3,3,2019
Jet Airways,kolkata,banglore,1080,1,in-flight meal not included,9314,20,25,15,5,2019
Multiple Carriers,delhi,cochin,520,1,no info,11789,10,20,3,6,2019
Indigo,banglore,delhi,170,0,no info,4823,20,0,6,4,2019
Air India,delhi,cochin,1210,2,no info,10467,13,15,3,6,2019
Multiple Carriers,delhi,cochin,480,1,no info,7408,13,0,3,6,2019
Air India,delhi,cochin,1640,1,no info,7480,6,5,15,6,2019
Spicejet,kolkata,banglore,140,0,no check-in baggage included,3841,22,20,24,4,2019
Spicejet,chennai,kolkata,140,0,no check-in baggage included,3543,17,45,18,5,2019
Air India,delhi,cochin,2280,3,no info,10493,5,15,24,6,2019
Multiple Carriers,delhi,cochin,455,1,no info,9103,11,25,27,5,2019
Jet Airways,kolkata,banglore,345,1,in-flight meal not included,10844,14,5,6,5,2019
Indigo,banglore,delhi,170,0,no info,4823,20,0,9,6,2019
Jet Airways,kolkata,banglore,1655,1,in-flight meal not included,8529,6,30,12,6,2019
Air India,delhi,cochin,180,0,no info,7931,14,10,3,3,2019
Jet Airways,kolkata,banglore,865,1,in-flight meal not included,9663,18,55,18,5,2019
Jet Airways,delhi,cochin,560,2,in-flight meal not included,10368,9,40,1,6,2019
Air India,kolkata,banglore,590,2,no info,10151,12,0,18,5,2019
Spicejet,chennai,kolkata,140,0,no check-in baggage included,3543,17,45,27,5,2019
Multiple Carriers,delhi,cochin,390,1,no info,7530,19,0,1,6,2019
Multiple Carriers,delhi,cochin,455,1,no info,6805,14,55,9,5,2019
Goair,banglore,delhi,175,0,no info,3419,7,45,18,6,2019
Air Asia,banglore,delhi,170,0,no info,7120,23,55,9,6,2019
Jet Airways,kolkata,banglore,1075,1,no info,14151,17,0,21,5,2019
Air India,mumbai,hyderabad,80,0,no info,3100,6,20,21,6,2019
Jet Airways,kolkata,banglore,1285,1,no info,12121,17,0,24,5,2019
Spicejet,mumbai,hyderabad,90,0,no info,2017,5,45,6,5,2019
Spicejet,mumbai,hyderabad,90,0,no check-in baggage included,2647,5,45,15,6,2019
Indigo,delhi,cochin,320,1,no info,6147,17,5,12,6,2019
Jet Airways,delhi,cochin,600,2,no info,14237,18,25,1,6,2019
Jet Airways,kolkata,banglore,730,1,no info,13044,21,10,12,6,2019
Jet Airways,delhi,cochin,1005,1,no info,15554,2,15,18,5,2019
Spicejet,banglore,delhi,170,0,no info,4423,9,30,9,4,2019
Air India,delhi,cochin,640,1,no info,8372,21,0,6,6,2019
Jet Airways,kolkata,banglore,1655,1,in-flight meal not included,10844,20,0,18,5,2019
Vistara,kolkata,banglore,1550,1,no info,9555,17,0,18,5,2019
Air India,delhi,cochin,970,2,no info,8839,17,15,15,5,2019
Air India,kolkata,banglore,1830,2,no info,10151,12,0,6,5,2019
Air India,kolkata,banglore,1210,2,no info,11432,9,25,12,5,2019
Spicejet,banglore,delhi,170,0,no check-in baggage included,4319,9,30,15,4,2019
Air India,kolkata,banglore,1830,2,no info,9626,12,0,6,6,2019
Air India,kolkata,banglore,1615,1,no info,10623,17,30,18,5,2019
Jet Airways,delhi,cochin,195,0,no info,9564,11,0,18,4,2019
Jet Airways,kolkata,banglore,400,1,no info,14781,14,5,9,5,2019
Jet Airways,banglore,delhi,180,0,no info,7229,8,20,15,5,2019
Indigo,delhi,cochin,480,1,no info,5684,17,30,27,6,2019
Jet Airways,kolkata,banglore,1655,1,no info,14388,5,45,18,5,2019
Spicejet,banglore,delhi,170,0,no check-in baggage included,5515,9,30,18,4,2019
Jet Airways,kolkata,banglore,1540,1,no info,12692,20,25,9,6,2019
Jet Airways,kolkata,banglore,575,1,in-flight meal not included,9314,9,35,1,5,2019
Spicejet,kolkata,banglore,150,0,no info,3873,17,10,15,6,2019
Spicejet,kolkata,banglore,140,0,no check-in baggage included,4807,22,20,21,4,2019
Multiple Carriers,delhi,cochin,615,1,no info,14848,9,0,27,6,2019
Indigo,delhi,cochin,425,1,no info,6171,5,5,24,4,2019
Spicejet,mumbai,hyderabad,90,0,no check-in baggage included,1965,13,15,24,6,2019
Jet Airways,kolkata,banglore,690,1,in-flight meal not included,10539,9,35,12,6,2019
Air Asia,banglore,delhi,165,0,no info,4483,11,10,1,6,2019
Multiple Carriers,delhi,cochin,795,1,no info,8371,6,0,27,3,2019
Jet Airways,delhi,cochin,870,1,no info,15764,13,55,6,3,2019
Jet Airways,kolkata,banglore,425,1,in-flight meal not included,10844,16,30,12,5,2019
Indigo,banglore,delhi,170,0,no info,4423,4,0,12,4,2019
Vistara,banglore,delhi,170,0,no info,4878,9,45,15,6,2019
Spicejet,mumbai,hyderabad,90,0,no info,2227,13,15,9,5,2019
Jet Airways,kolkata,banglore,1545,1,in-flight meal not included,10844,16,30,15,5,2019
Air Asia,kolkata,banglore,150,0,no info,4107,19,55,3,4,2019
Vistara,kolkata,banglore,1660,1,no info,11262,7,10,24,3,2019
Jet Airways,delhi,cochin,1355,1,in-flight meal not included,10262,14,0,3,6,2019
Jet Airways,banglore,delhi,175,0,in-flight meal not included,4544,15,15,18,5,2019
Jet Airways,banglore,delhi,185,0,in-flight meal not included,6144,18,55,24,5,2019
Goair,banglore,new delhi,175,0,no info,5706,7,45,15,3,2019
Jet Airways,banglore,new delhi,390,1,in-flight meal not included,5853,5,50,15,3,2019
Jet Airways,kolkata,banglore,860,2,in-flight meal not included,10118,6,30,21,5,2019
Air India,kolkata,banglore,1200,2,no info,14687,9,25,1,5,2019
Multiple Carriers,delhi,cochin,465,1,in-flight meal not included,9254,11,30,27,5,2019
Jet Airways,delhi,cochin,1125,2,in-flight meal not included,10368,9,40,1,6,2019
Jet Airways,kolkata,banglore,400,1,no info,14571,14,5,6,6,2019
Jet Airways,banglore,delhi,175,0,in-flight meal not included,7229,15,15,1,6,2019
Indigo,delhi,cochin,860,1,no info,6093,6,40,6,6,2019
Multiple Carriers,delhi,cochin,780,1,no info,16023,8,0,9,3,2019
Indigo,chennai,kolkata,140,0,no info,3597,14,45,6,6,2019
Jet Airways,kolkata,banglore,1015,1,in-flight meal not included,8824,6,30,24,3,2019
Indigo,delhi,cochin,345,1,no info,7060,2,0,9,3,2019
Jet Airways,kolkata,banglore,1160,1,no info,14231,13,55,24,3,2019
Jet Airways,banglore,delhi,185,0,in-flight meal not included,4544,18,55,24,4,2019
Jet Airways,delhi,cochin,1665,1,no info,16289,15,5,9,3,2019
Indigo,kolkata,banglore,165,0,no info,6565,10,10,3,3,2019
Indigo,chennai,kolkata,140,0,no info,3597,14,45,21,6,2019
Air India,delhi,cochin,765,1,no info,7480,20,40,6,5,2019
Vistara,kolkata,banglore,1065,1,no info,9922,17,0,12,5,2019
Jet Airways,banglore,delhi,180,0,no info,7229,17,45,27,5,2019
Jet Airways,delhi,cochin,995,2,no info,14300,20,0,15,6,2019
Jet Airways,delhi,cochin,1570,1,no info,12242,2,15,27,3,2019
Multiple Carriers,delhi,cochin,455,1,no info,10678,11,25,24,6,2019
Multiple Carriers,delhi,cochin,780,1,in-flight meal not included,9450,8,0,27,5,2019
Indigo,kolkata,banglore,160,0,no info,4174,21,25,6,4,2019
Jet Airways,banglore,delhi,180,0,in-flight meal not included,4544,7,10,6,4,2019
Indigo,kolkata,banglore,280,1,no info,5386,17,35,15,5,2019
Jet Airways,delhi,cochin,1430,2,no info,15129,19,10,24,5,2019
Indigo,delhi,cochin,490,1,no info,6412,14,20,15,6,2019
Jet Airways,banglore,new delhi,165,0,no info,7229,2,0,24,3,2019
Vistara,banglore,delhi,170,0,no info,4878,9,45,1,6,2019
Air Asia,kolkata,banglore,155,0,no info,3807,10,20,6,4,2019
Jet Airways,delhi,cochin,1145,1,in-flight meal not included,12373,17,30,18,5,2019
Jet Airways,kolkata,banglore,570,1,no info,14571,14,5,6,6,2019
Jet Airways,delhi,cochin,520,1,in-flight meal not included,10262,19,45,12,6,2019
Jet Airways,delhi,cochin,1325,1,in-flight meal not included,10577,20,55,9,6,2019
Vistara,mumbai,hyderabad,1560,1,no info,12395,20,55,6,3,2019
Spicejet,kolkata,banglore,155,0,no check-in baggage included,3841,6,55,27,4,2019
Air Asia,delhi,cochin,470,1,no info,8759,7,55,3,6,2019
Indigo,delhi,cochin,645,1,no info,7738,4,45,21,3,2019
Indigo,delhi,cochin,630,1,no info,7503,15,0,18,5,2019
Indigo,delhi,cochin,845,1,no info,5883,11,25,3,6,2019
Jet Airways,kolkata,banglore,800,1,no info,12692,20,25,12,6,2019
Indigo,banglore,delhi,170,0,no info,4823,8,30,15,4,2019
Spicejet,mumbai,hyderabad,90,0,no info,2017,5,45,27,5,2019
Air India,delhi,cochin,1180,2,no info,8603,12,0,12,6,2019
Jet Airways,banglore,delhi,175,0,in-flight meal not included,5769,11,10,21,6,2019
Jet Airways,kolkata,banglore,1400,1,no info,12681,18,55,1,4,2019
Spicejet,banglore,delhi,160,0,no info,3625,5,55,24,6,2019
Indigo,delhi,cochin,975,1,no info,8854,9,15,9,5,2019
Indigo,mumbai,hyderabad,90,0,no info,2754,2,35,15,5,2019
Air India,delhi,cochin,555,1,no info,8372,10,0,12,6,2019
Jet Airways,delhi,cochin,1235,1,in-flight meal not included,10262,16,0,12,6,2019
Air India,chennai,kolkata,135,0,no info,10810,11,40,3,3,2019
Indigo,chennai,kolkata,145,0,no info,3540,5,15,15,6,2019
Jet Airways,banglore,delhi,185,0,no info,8016,18,55,6,6,2019
Indigo,banglore,new delhi,170,0,no info,6860,10,30,9,3,2019
Air Asia,delhi,cochin,340,1,no info,6451,16,45,27,4,2019
Jet Airways,kolkata,banglore,1120,1,no info,13067,20,25,6,5,2019
Jet Airways,kolkata,banglore,1500,1,no info,11467,17,0,6,5,2019
Air India,kolkata,banglore,795,1,no info,10203,10,0,9,5,2019
Air Asia,kolkata,banglore,150,0,no info,4082,22,50,12,3,2019
Air India,delhi,cochin,500,2,no info,13276,10,55,21,5,2019
Jet Airways,banglore,new delhi,420,2,no info,23001,8,55,9,3,2019
Jet Airways,kolkata,banglore,1550,1,in-flight meal not included,10844,18,55,6,6,2019
Indigo,banglore,delhi,175,0,no info,4990,18,55,27,6,2019
Jet Airways,banglore,new delhi,550,1,in-flight meal not included,10037,5,50,9,3,2019
Jet Airways,kolkata,banglore,520,1,no info,14388,20,0,6,5,2019
Air India,delhi,cochin,1305,2,no info,12287,21,30,3,3,2019
Jet Airways,kolkata,banglore,400,1,in-flight meal not included,10844,14,5,6,6,2019
Jet Airways,mumbai,hyderabad,90,0,in-flight meal not included,4995,10,20,24,5,2019
Multiple Carriers,delhi,cochin,440,1,no info,9794,11,40,27,5,2019
Indigo,kolkata,banglore,240,1,no info,4226,6,20,6,6,2019
Indigo,delhi,cochin,845,1,no info,7318,11,30,21,3,2019
Jet Airways,kolkata,banglore,735,1,in-flight meal not included,8529,20,0,12,6,2019
Air India,kolkata,banglore,1830,2,no info,9416,12,0,12,6,2019
Jet Airways,delhi,cochin,1620,2,in-flight meal not included,11507,9,35,3,6,2019
Air India,kolkata,banglore,970,2,no info,9920,16,45,1,4,2019
Multiple Carriers,delhi,cochin,540,1,no info,7038,7,10,18,5,2019
Goair,delhi,cochin,355,1,no info,4959,7,0,3,6,2019
Jet Airways,mumbai,hyderabad,85,0,no info,5678,7,5,9,6,2019
Jet Airways,banglore,delhi,180,0,in-flight meal not included,7229,8,20,9,6,2019
Jet Airways,kolkata,banglore,425,1,in-flight meal not included,7064,16,30,1,4,2019
Indigo,banglore,delhi,170,0,no info,4823,8,30,6,4,2019
Jet Airways,kolkata,banglore,365,1,no info,14571,16,30,24,5,2019
Indigo,kolkata,banglore,165,0,no info,4148,9,35,27,3,2019
Air India,kolkata,banglore,920,2,no info,13873,10,0,24,5,2019
Jet Airways,delhi,cochin,1415,1,in-flight meal not included,10262,13,0,24,6,2019
Multiple Carriers,delhi,cochin,830,1,no info,6645,11,40,9,4,2019
Indigo,kolkata,banglore,155,0,no info,4804,17,15,1,5,2019
Indigo,banglore,new delhi,245,1,no info,5746,11,20,9,3,2019
Goair,delhi,cochin,460,1,no info,5199,5,55,9,6,2019
Indigo,chennai,kolkata,140,0,no info,4332,19,35,18,3,2019
Indigo,delhi,cochin,575,1,no info,6416,11,25,1,6,2019
Air India,banglore,new delhi,575,2,no info,12935,6,45,18,3,2019
Jet Airways,banglore,new delhi,685,1,in-flight meal not included,7832,8,55,21,3,2019
Jet Airways,kolkata,banglore,730,1,in-flight meal not included,8586,16,30,1,5,2019
Jet Airways,banglore,delhi,175,0,in-flight meal not included,5769,15,15,24,6,2019
Jet Airways,mumbai,hyderabad,90,0,no info,8040,10,20,21,5,2019
Vistara,delhi,cochin,190,0,no info,12411,6,0,6,3,2019
Air India,kolkata,banglore,745,1,no info,8366,9,25,9,6,2019
Multiple Carriers,delhi,cochin,705,1,no info,7354,7,30,3,6,2019
Air India,banglore,new delhi,665,2,change airports,13576,11,5,1,3,2019
Multiple Carriers,delhi,cochin,585,1,no info,11622,9,15,3,6,2019
Air India,kolkata,banglore,1045,2,no info,12723,5,50,6,6,2019
Jet Airways,kolkata,banglore,900,1,no info,13759,8,25,24,3,2019
